2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
2024-06-19 00:05:30 [http-nio-8086-exec-4] DEBUG org.hibernate.SQL - insert into flight_seats (available,price,seat_class,seat_number) values (?,?,?,?)
